"OB","KODE_OBJECT","NAMA","HARGA_SATUAN"
"OB","02762","Thermometer Badan Digital","7500.0"
"OB","02763","Long Spin Board","1454546.0"
"OB","02764","Master Plast 1 Inc","7272.0"
"OB","02765","ECG 12 Chanel SE 1200 Lite Sinohero","1.8636364E7"
"OB","02766","Head Lamp Ryne (Senter Kepala)","270000.0"
"OB","02767","Standar Infus PS 514 GEA","335000.0"
"OB","02768","Standar Infus 4 Hock SS.","329446.4418604651"
"OB","02769","USG 2 D Portable Mindray","2.25E7"
"OB","02770","STATURE METER (GEA)","21325.975609756097"
"OB","02771","Buku Ishara (Test Buta Warna) OM","80000.0"
"OB","02772","Snellen Chart (Test Mata)","8000.0"
"OB","02773","Scalpel Handle No.3","148750.0"
"OB","02774","Scalpel Handle No.4","148750.0"
"OB","02775","Surgical Scissors,sh/Blunt,145mm Slender Patterns","414800.0"
"OB","02776","MAYO Scissors Straigt 17.0 cm","537200.0"
"OB","02777","MAYO STILLE Scissors, Small","1012350.0"
"OB","02778","MAYO (HARRINGTON) Scissors 23cm","1201050.0"
"OB","02779","BUSCH Umbillicar Cord Seisssor 13.5CM","1524050.0"
"OB","02780","Forceps Dressing 14.5 cm","194650.0"
"OB","02781","Forceps Dressing 18.0 cm","293250.0"
"OB","02782","Forceps Tissue 1X2t . 14.5 Cm","210800.0"
"OB","02783","Forceps Tissue 1X2t, 18.0 cm","303450.0"
"OB","02784","FOESTER Swab Forceps Serrated 16.170.25","1099900.0"
"OB","02785","FOESTER Swab Forceps Serrated 16.171.25","1117750.0"
"OB","02786","BACKHAUS towel forceps","505750.0"
"OB","02787","MAYO safety needle 14 cm","198050.0"
"OB","02788","ROCHESTER PEAN hemost,forceps 12.310.14","549950.0"
"OB","02789","ROCHESTER PEAN hemost,forceps 12.311.18","696150.0"
"OB","02790","ROCH. OCHSNER hemostat.forceps 12.320.14","586500.0"
"OB","02791","ROCH. OCHSNER hemostat.forceps 12.320.26","1209550.0"
"OB","02792","ROCH. OCHSNER hemostat.forceps 12.311.18","0.0"
"OB","02793","MIKULICZ peritoneum foceps","1068450.0"
"OB","02794","Needle Case W. Partition Perf","2963950.0"
"OB","02795","BAUMGARTNER needlehold.14 cm.","1928650.0"
"OB","02796","MAYO HEGAR Needleholder TC","2071450.0"
"OB","02797","ROUX Rectactor Double Set/3","1473900.0"
"OB","02798","JOSEPH Mucous Hooklet 1 Prong","787100.0"
"OB","02799","VOLKMANN Retrac 21.5 cm Blunt","1117750.0"
"OB","02800","RICHARDSON EASTMAN Retractor","2858550.0"
"OB","02801","KELLY Retractor 70X65 mm","1721250.0"
"OB","02802","DOYEN Abdom Retrac 25cmX50X85mm","3520700.0"
"OB","02803","CUZZI Abortion Scoop 30cm / 21cm","2858550.0"
"OB","02804","BALFOUR Abdominal Retractor","9956050.0"
"OB","02805","ALLIS Tissue Forceps 15cm 4X5t","807500.0"
"OB","02806","DOYEN Speculum Fig. 1 55X60mm Slightly Hollow","1822400.0"
"OB","02807","BUMM Curett Malle Sharp 30mm/14","1822400.0"
"OB","02808","SIMPSOM BRAUN Obst. Forceps 33cm","5508850.0"
"OB","02809","STeril Tray Wiremesh 48X25X5cm","4251700.0"
"OB","02810","Kidney Bowl 18/10 Medium 25cm","271150.0"
"OB","02811","Round Bowl 18/8 dia 80mm","414800.0"
"OB","02812","BUCHWALD Tongue Depressor 19cm","402050.0"
"OB","02813","YANKAUER Aspiration Tube 4.8mm,285mm","1584400.0"
"OB","02814","Tounge Spatel Polos","5100.0"
"OB","02815","Tounge Spatel Berlobang 16cm","13300.0"
"OB","02816","Minor Surgery Set","338625.0"
"OB","02817","Pisau Operasi No 10","70000.0"
"OB","02818","Nald Hecting Kombinasi","0.0"
"OB","02819","Nald Hecting Kombinasi","30601.0"
"OB","02820","H2O2 3%","2800.0"
"OB","02821","Needle obstetric F 36CM / Forcep Neagle","466920.0"
"OB","02822","Irrigator 1L+Slang+Canule Ebonit (SS)","135240.0"
"OB","02823","IUD Removing Forc SS/Pingset Bayonet Panjang","131040.0"
"OB","02824","Resusitator Adult Putih 132(Silicone)","433920.0"
"OB","02825","Stick Pan+Tutup(Fracture)43X22X11cm/Pispot (SS)","397800.0"
"OB","02826","Economic Urinal MLT Horozontal SS","86760.0"
"OB","02827","Tajimaco Hammer Taylor Handle Plastic","0.0"
"OB","02828","Specula Child (M) (SS).","56640.0"
"OB","02829","MIRR O 22mm No.4","8520.0"
"OB","02830","Excavator Double Ended Big 17.5cm/Excavator Ujung Besar","16800.0"
"OB","02831","Cryer Elevator Right Side 11.5cm/Cyer Kanan","72720.0"
"OB","02832","Cryer Elevator Left Side 11.5cm/Cyer Kiri","72720.0"
"OB","02833","Cement Spatula 15cm","14760.0"
"OB","02834","Handle For Mirror Solid","15600.0"
"OB","02835","Dressing/Anatomi18CM (SS)/Pinset Anatomi","13560.0"
"OB","02836","NASSAL SPECULUM HIDUNG DEWASA UK L","56640.0"
"OB","02837","Kom Tutup Persegi","45000.0"
"OB","02838","Plastik Klip Besar 10X15","90.0"
"OB","02839","Latex Steril Surgical Uk. 7.5 Lowpowder (psg)","3000.0"
"OB","02840","Needle 23 G x 1/4","61818.0"
"OB","02841","Tandu Lipat 2 (GEA) Type YDC 1A9","890909.0"
"OB","02842","Alkohol Pads (Iso Pas)","13513.658333333331"
"OB","02843","MAcain Inj 0.5 HPV","359682.0"
"OB","02844","MYDRIATHYL 1% MD","25850.0"
"OB","02845","Latex Steril Surgical Uk. 7 Lowpowder","2646.69"
"OB","02846","Latex Steril Surgical Uk. 7.5 Lowpowder","2376.03"
"OB","02847","Timbangan Badan GEA","57143.142857142855"
"OB","02848","ECG Paper 215mm x 25m ( Anamed )","135000.0"
"OB","02849","Brand Spritus","22727.0"
"OB","02850","Paket Prima TM","3.0E8"
"OB","02851","Trolly F/ Ambulance DPT MB-891","7667672.399999999"
"OB","02852","Screen Three Panel SS (Wasila)","1500000.0"
"OB","02853","DRY PIX PLUS","1.2E8"
"OB","02854","Vacum EDTA 3ml VIDELAB","175000.0"
"OB","02855","fixer Automatic","0.0"
"OB","02856","Developer Automatic","0.0"
"OB","02857","DEVELOPER AUTOMATIC","379000.0"
"OB","02858","FIXER AUTOMATIC","188500.0"
"OB","02859","Vitrolenta Tetes Mata 5 ml","28820.0"
"OB","02860","Astenof Tetes Mata 5 ml","18480.0"
"OB","02861","Benostam Tab","25000.0"
"OB","02862","Oximetri CF 315","850000.0"
"OB","02863","ECG Paper  58mm x 30m","28700.0"
"OB","02864","Iodine Cup 8 cm","12840.0"
"OB","02865","Resuscitator Silicon Adult","480000.0"
"OB","02866","Resuscitator Silicon  Infant ","480000.0"
"OB","02867","HB DIGITAL","1500000.0"
"OB","02868","Stetoscope Duplex Neonatal","345000.0"
"OB","02869","Cleansing Aqua Cool Milk (RSH 100)","22272.600000000002"
"OB","02870","Cleansing Aqua Cool Lotion (RSH 101)","22272.600000000002"
"OB","02871","Cleansing Aqua Cool Purifying Lotion (RSH 102)","20730.553846153845"
"OB","02872","Cleansing Aqua Cool Purifying Milk (RSH 108)","23050.61111111111"
"OB","02873","Cleansing Gentle Foaming Cream (RSH 103)","23545.433333333334"
"OB","02874","Cleansing Eye Make Up Remover Lotion (RSH 104B)","22782.2"
"OB","02875","Deep Cleansing Double Action Pelling (RSH 110)","24817.800000000003"
"OB","02876","Spesifik Mask Lightening Lift Mask (RSH 111)","29273.3"
"OB","02877","Moisturizing Hydra-C Moisturizing Gel (RSH 120)","22463.42"
"OB","02878","Moisturizing Age Defting Cream (RSH 121)","31182.072727272727"
"OB","02879","Spesific Care Massage Cream (RSH 130)","0.0"
"OB","02880","Eye Care Eye Lift Gel (RSH 140)","28305.71090909091"
"OB","02881","Lip Care Volage Lips (RSH 145)","28636.3"
"OB","02882","Oily And Acne Purifying Foamin Gel (RSH 150)","22216.46672653794"
"OB","02883","Oily And Acne Clear Gel (RSH 151)","31971.935483870966"
"OB","02884","Oily And Acne Matt Fluid (RSH 153)","23114.429032258067"
"OB","02885","Whitening White Vitaly Cream (RSH 160)","31181.576363636363"
"OB","02886","Whitening Spot Clearness Serum (RSH 161)","35000.0"
"OB","02887","Sun Screen Total Sun Block Cream (RSH 170)","27900.982352941177"
"OB","02888","Sun Screen Total Sun Block Gel (RSH 171)","22816.725806451614"
"OB","02889","Body Care White Delight Body Care (RBH 300)","28636.3"
"OB","02890","Blush On 01 (RMH 532)","30863.7"
"OB","02891","Blush On 02 (RMH 533)","30863.7"
"OB","02892","Blush On 03 (RMH 534)","30863.7"
"OB","02893","Blush On 04 (RMH 535)","30863.7"
"OB","02894","Blush On Shading Blusher (RMH 536)","50591.022222222215"
"OB","02895","True Cover Found 01 (RMH 550)","35000.0"
"OB","02896","True Cover Found 02 (RMH 551)","34999.90168600079"
"OB","02897","True Cover Found 03 (RMH 552)","33367.02894736842"
"OB","02898","True Cover Found 04 (RMH 553)","35000.0"
"OB","02899","True Cover Found 05 (RMH 554)","35000.0"
"OB","02900","True Cover Found 06 (RMH 555)","0.0"
"OB","02901","Eye Shadow Compact 01 (RMH 606)","37863.700000000004"
"OB","02902","Eye Shadow Compact 02 (RMH 607)","37863.7"
"OB","02903","Eye Shadow Compact 03 (RMH 608)","37863.7"
"OB","02904","Eye Shadow Compact 04 (RMH 609)","0.0"
"OB","02905","Eye Shadow Compact 05 (RMH 610)","0.0"
"OB","02906","Eye Shadow Compact 06 (RMH 611)","0.0"
"OB","02907","Eye Shadow Powder 03 (RMH 642)","0.0"
"OB","02908","Eye Shadow Powder 04 (RMH 643)","0.0"
"OB","02909","Eye Shadow Powder 08 (RMH 647)","0.0"
"OB","02910","Eye Shadow Powder 09 (RMH 648)","0.0"
"OB","02911","Eye Shadow Eye Make Up Base (RMH 661)","21660.638461538463"
"OB","02912","Eye Brow Pencil Black (RMH 700)","26576.94346405229"
"OB","02913","Eye Brow Pencil Brown (RMH 701)","27044.5"
"OB","02914","Eye Liner Pencil Black (RMH 710)","25136.3"
"OB","02915","Eye Liner Pencil Blue (RMH 711)","0.0"
"OB","02916","Lip Liner Pencil Maroon (RMH 721)","0.0"
"OB","02917","Lip Liner Pencil Brown (RMH 722)","0.0"
"OB","02918","Mascara Perfect Black (RMH 760)","0.0"
"OB","02919","Mascara Exp Premium Black (RMH 763)","39772.6"
"OB","02920","Liquid Eye Liner Exp Perfect Black (RMH 771)","31500.0"
"OB","02921","Liquid Eye Liner Exp Perfect Brush Black (RMH 771A)","31500.0"
"OB","02922","Lipstick  01 (RMH 800)","25136.3"
"OB","02923","Lipstick  02 (RMH 801)","25136.300000000003"
"OB","02924","Lipstick  03 (RMH 802)","25136.300000000003"
"OB","02925","Lipstick  04 (RMH 803)","25136.3"
"OB","02926","Lipstick  05 (RMH 804)","25136.300000000003"
"OB","02927","Lipstick  06 (RMH 805)","25136.3"
"OB","02928","Lipstick  07 (RMH 806)","25136.3"
"OB","02929","Lipstick  08 (RMH 807)","25136.300000000003"
"OB","02930","Lipstick  09 (RMH 808)","25136.3"
"OB","02931","Lipstick  10 (RMH 809)","25136.299999999996"
"OB","02932","Lipstick  11 (RMH 810)","25136.3"
"OB","02933","Lipstick  12 (RMH 811)","25136.300000000003"
"OB","02934","Lipstick  13 (RMH 812)","25136.3"
"OB","02935","Lipstick  14 (RMH 813)","25136.3"
"OB","02936","Lipstick  15 (RMH 814)","25136.299999999996"
"OB","02937","Lipstick  16 (RMH 815)","25136.299999999996"
"OB","02938","Lipstick  17 (RMH 816)","25136.3"
"OB","02939","Lipstick  18 (RMH 817)","25136.299999999996"
"OB","02940","Lipstick  19 (RMH 818)","25136.3"
"OB","02941","Lipstick  20 (RMH 819)","25136.3"
"OB","02942","Lipstick  21 (RMH 820)","25136.300000000003"
"OB","02943","Lipstick  22 (RMH 821)","25136.299999999996"
"OB","02944","Lipstick  23 (RMH 822)","25136.3"
"OB","02945","Lipshine Beige Pearl (RMH 881)","0.0"
"OB","02946","Lipshine Pink Pearl (RMH 882)","0.0"
"OB","02947","Lipshine Pink Purple (RMH 883)","0.0"
"OB","02948","Lipshine Terracotta (RMH 884)","0.0"
"OB","02949","Liquid Defying Care Found 01 (RMH 772)","32002.81162790698"
"OB","02950","Liquid Defying Care Found 02 (RMH 773)","33408.899999999994"
"OB","02951","Liquid Defying Care Found 03 (RMH 774)","33408.899999999994"
"OB","02952","Liquid Matifying Care Found 01 (RMH 775)","30227.07333333334"
"OB","02953","Liquid Matifying Care Found 02 (RMH 776)","32802.76666666667"
"OB","02954","Liquid Matifying Care Found 03 (RMH 777)","30227.4"
"OB","02955","Intensive Foot Care & Cracked Skin (RFH 101)","0.0"
"OB","02956","New Exp Matte Lip Paint 01 (RMH 891)","37545.200000000004"
"OB","02957","New Exp Matte Lip Paint 02 (RMH 892)","37545.200000000004"
"OB","02958","New Exp Matte Lip Paint 03 (RMH 893)","37545.200000000004"
"OB","02959","New Exp Matte Lip Paint 04 (RMH 894)","37545.200000000004"
"OB","02960","New Exp Matte Lip Paint 05 (RMH 895)","37545.200000000004"
"OB","02961","New Exp Matte Lip Paint 06 (RMH 896)","37545.2"
"OB","02962","New Exp Matte Lip Paint 07 (RMH 897)","37545.200000000004"
"OB","02963","New Exp Matte Lip Paint 08 (RMH 898)","37545.200000000004"
"OB","02964","New Exp Matte Lip Paint 09 (RMH 899)","37545.200000000004"
"OB","02965","Dermasens Milk (RSH 180)","28636.300000000003"
"OB","02966","Dermasens Lotion  (RSH 181)","28636.3"
"OB","02967","Dermasens Foamin Cream (RSH 182)","20363.699999999997"
"OB","02968","Dermasens Cooling Mask (RSH 183)","27045.2"
"OB","02969","Dermasens Cream (RSH 184)","28367.06923076923"
"OB","02970","Dermasens Serum (RSH 185)","39772.600000000006"
"OB","02971","Lipstick Luminaire 01 (RMH 400)","0.0"
"OB","02972","Lipstick Luminaire 02 (RMH 401)","0.0"
"OB","02973","Compact Powder 01 (RMH 500)","0.0"
"OB","02974","Compact Powder 02 (RMH 501)","0.0"
"OB","02975","Compact Powder 03 (RMH 502)","0.0"
"OB","02976","UV Lite Powdery Found 01 (RMH 510)","42954.79637037037"
"OB","02977","UV Lite Powdery Found 02 (RMH 511)","42954.42307692308"
"OB","02978","UV Lite Powdery Found 03 (RMH 512)","42954.8"
"OB","02979","UV Lite Powdery Found 05 (RMH 514)","42954.1"
"OB","02980","UV Lite Powdery Found 06 (RMH 515)","42954.54210526316"
"OB","02981","Refiil UV Lite Powdery Found 01 (RMH 510R)","30863.700000000004"
"OB","02982","Refiil UV Lite Powdery Found 02 (RMH 511R)","30863.7"
"OB","02983","Refiil UV Lite Powdery Found 03 (RMH 512R)","30863.699999999997"
"OB","02984","Refiil UV Lite Powdery Found 04 (RMH 513R)","30863.0"
"OB","02985","Refiil UV Lite Powdery Found 05 (RMH 514R)","30863.568424747136"
"OB","02986","Refiil UV Lite Powdery Found 06 (RMH 515R)","30863.416666666668"
"OB","02987","Care Powder Purifying 01(RMH 523)","31500.0"
"OB","02988","Care Powder Purifying 02 (RMH 524)","34363.700000000004"
"OB","02989","Care Powder Lightening 01(RMH 526)","34363.700000000004"
"OB","02990","Care Powder Purifying 03(RMH 525)","31500.0"
"OB","02991","Care Powder Lightening 02 (RMH 527)","34363.700000000004"
"OB","02992","Care Powder Lightening 03 (RMH 528)","34363.700000000004"
"OB","02993","Gutta Percha Point","69000.0"
"OB","02994","Matabor Inverted No.14","41000.0"
"OB","02995","Alloris Tab","425587.5"
"OB","02996","Sanmol Tab","26325.0"
"OB","02997","Lodia 2 Mg","57000.0"
"OB","02998","Sanmol Forte Syr 60 ml","23692.5"
"OB","02999","Neo Kaominal Syr","11797.5"
"OB","03000","Buscopan 10 mg","281000.0"
"OB","03001","Sumagesic Tab","40793.0"
"OB","03002","Com Betadine + tutup 12 cm","51875.0"
"OB","03003","Nasonex Nassal Spray","184409.0"
"OB","03004","Kulkas Vaksin MK 144","2.0E7"
"OB","03005","Iodine Povidone 60 ml","3700.0"
"OB","03006","DWIPA  Khasa Hydrofil  36 x 80 ","122727.0"
"OB","03007","Hand Rub Antiseptik 1 liter","405000.0"
"OB","03008","TIMOL 0,25%","15510.0"
"OB","03009","MOLEXDINE 1000ML","60270.0"
"OB","03010","Face Mask Tissue Charcoal Black (Isi 5)","25454.4"
"OB","03011","Matabor Inverted No.16","41000.0"
"OB","03012","Matabor Inverted No.18","41000.0"
"OB","03013","Appliquator Fine Yellow (Micro Brush)","172000.0"
"OB","03014","IOL Anterior  RA-25 +23.0 D Rohto","165000.0"
"OB","03015","IOL Anterior  RA-25 +24.0 D Rohto","165000.0"
"OB","03016","Neurosanbe Plus (Kapsul)","100000.0"
"OB","03017","IOL Foldable Aspheris RAY61 PL 25.0","681818.0"
"OB","03018","Tonge Spatel Plastik berlubang","31500.0"
"OB","03019","Eyeliner Pen Black","29272.600000000002"
"OB","03020","Eyeliner Gel Black","35000.0"
"OB","03021","Eyeliner Gel Brown ","35000.0"
"OB","03022","Eyeliner Gel Green ","35000.0"
"OB","03023","Eyeliner Gel Blue ","35000.0"
"OB","03024","Eyeliner Gel Silver ","35000.0"
"OB","03025","Eyeliner Gel Gold ","35000.0"
"OB","03026","Eyeliner Gel Pink ","35000.0"
"OB","03027","Eyeliner Gel Aqua  ","35000.0"
"OB","03028","Smart Liner  ","47727.40000000001"
"OB","03029","Countore Rose Pallete ","70000.0"
"OB","03030","Brow Wow Dark Shade 01 ","41363.700000000004"
"OB","03031","Brow Wow Mid Shade 02 ","41363.700000000004"
"OB","03032","Brow Wow Light Shade 03 ","41363.700000000004"
"OB","03033","Brow Wow Grey Shade 04 ","41363.700000000004"
"OB","03034","Blush Me Up C.Flush 801 ","41363.700000000004"
"OB","03035","Blush Me Up Rossy Tint 802 ","41363.700000000004"
"OB","03036","Blush Me Up S.Bloom 803 ","41363.700000000004"
"OB","03037","Blush Me Up Pink .Lusture 804 ","41363.700000000004"
"OB","03038","Blush Me Up Luminious Glow  805 ","41363.700000000004"
"OB","03039","Glam Rock foundation Stunning 01 ","95454.8"
"OB","03040","Glam Rock Foundation Enchanting 1.5 ","95454.8"
"OB","03041","Glam Rock  Foundation Charming 02 ","95454.80000000002"
"OB","03042","Glam Rock Foundation Alluring 03 ","95454.79999999999"
"OB","03043","Glam Rock Foundation Apealling 04 ","95454.80000000002"
"OB","03044","Lip Matte Dolce 702 ","50272.6"
"OB","03045","Lip Matte Chocomelt 703 ","50272.600000000006"
"OB","03046","Lip Matte Dine In Wine 704 ","50272.6"
"OB","03047","Lip Matte Amore 706 ","50272.600000000006"
"OB","03048","Lip Matte Flaming Hot 707 ","50272.59999999999"
"OB","03049","Lip Matte So Like It 708 ","50272.59999999999"
"OB","03050","Lip Matte Good Vibes 709 ","50272.6"
"OB","03051","Lip Matte Full Bloom 710 ","50272.600000000006"
"OB","03052","Lip Matte Bliss 711 ","50272.600000000006"
"OB","03053","Lip Matte Glee 712 ","50272.59999999999"
"OB","03054","Lip Matte Unashamed 713 ","50272.600000000006"
"OB","03055","Lip Matte Empower 714 ","50272.600000000006"
"OB","03056","Lip Matte Liberate 716 ","50272.600000000006"
"OB","03057","Lip Matte Victory 717 ","50272.600000000006"
"OB","03058","Lip Matte On Fire 718 ","50272.600000000006"
"OB","03059","Lip Metallic Gemstone 01 ","50272.6"
"OB","03060","Lip Metallic Granatum 02 ","50272.6"
"OB","03061","Lip Metallic Red Rubby 03 ","50272.6"
"OB","03062","Lip Metallic Copper Gold 04 ","50272.6"
"OB","03063","Lip Matte Midnight Rush 705","50272.59999999999"
"OB","03064","Divine Gloss Descreet 01 ","50272.6"
"OB","03065","Divine Gloss Authentic 02 ","50272.59999999999"
"OB","03066","Divine Gloss Delight 03 ","50272.600000000006"
"OB","03067","Divine Gloss Gratitude 04 ","50272.6"
"OB","03068","Divine Gloss Savvy 05 ","50272.6"
"OB","03069","Powder Foundation 10 Watt (TWC)","38181.5"
"OB","03070","Powder Foundation 20 Watt ( TWC)","38181.5"
"OB","03071","Powder Fondation 30 Watt ( TWC )","38181.5"
"OB","03072","Powder Foundation 40 Watt ( TWC )","38181.5"
"OB","03073","Sharpener ","15908.900000000001"
"OB","03074","Lip Liner Vintage Rose ","35000.0"
"OB","03075","Lip Liner Beach Babe ","35000.0"
"OB","03076","Remove it ","31818.5"
"OB","03077","Eyelash Twiggy ","22272.6"
"OB","03078","Eyelash Lulu ","22272.600000000002"
"OB","03079","Eyelash Audrey ","22272.6"
"OB","03080","Eyelash Brigitte ","22272.6"
"OB","03081","Eyelash Aretha ","22272.600000000002"
"OB","03082","Eyelash Ursula ","22272.6"
"OB","03083","Eyelash Bettie ","22272.600000000002"
"OB","03084","Eyelash Farrah ","22272.6"
"OB","03085","Eyelash Liz ","22272.6"
"OB","03086","Eye shadow S.Latte 02 ","28636.3"
"OB","03087","Eye shadow N.Mocha 03 ","28636.3"
"OB","03088","Eye Shadow Velvet Plum 04 ","28636.3"
"OB","03089","Eye Shadow T.Green 05  ","28636.3"
"OB","03090","Eye shadow Chocoberry 07 ","28636.3"
"OB","03091","Inspired Bare i1 ","37545.200000000004"
"OB","03092","Inspired Wanderlust i3 ","37545.200000000004"
"OB","03093","Inspired Activist i4 ","37545.200000000004"
"OB","03094","Inspired Obsession i10 ","37545.200000000004"
"OB","03095","Inspired Braveheart i11 ","37545.200000000004"
"OB","03096","Inspired  Spotlight i12 ","37545.200000000004"
"OB","03097","STOMACH TUBE FR 16","21840.0"
"OB","03098","Spalak Kaki Anak","13637.0"
"OB","03099","Spalak Tangan Anak","11818.0"
"OB","03100","Spalak Tangan Dewasa 50cm X 5Cm","16364.0"
"OB","03101","HOMATRO 2%","31240.0"
"OB","03102","SILOXAN","46420.0"
"OB","03103","3M RET DOT ELECTRODE CAT.2244","190000.0"
"OB","03104","FILM RONTGEN 35X43 CM (SHRU)","1073000.0"
"OB","03105","Maskara True Dimensional Lash","38181.5"
"OB","03106","Eye Base Essentials","38181.5"
"OB","03107","Countore Banana Pallete","70000.0"
"OB","03108","Lip Matte Calm Sense (701)","52003.34426229508"
"OB","03109","Eyelash Fix","28636.300000000003"
"OB","03110","Eye Shadow S Charcoal 01","28636.299999999996"
"OB","03111","Eye Shadow Ma Cherie 06","28636.3"
"OB","03112","Eye Shadow Coral Sand 08","28636.3"
"OB","03113","Inspired Believer i2","37545.200000000004"
"OB","03114","Inspired Carefree i6","37545.200000000004"
"OB","03115","Inspired I Heart i8","37545.2"
"OB","03116","Litman Stetoscope Classic III ","1237500.0"
"OB","03117","Manset Tensimeter Anak Reister","321470.0"
"OB","03118","Kursi Putar UC 706 HC","490000.0"
"OB","03119","Kursi Putar Sandaran UC 906 HF","725000.0"
"OB","03120","Emergency Trolley SM 9120","8236800.0"
"OB","03121","SYSTEM BLANKET WARM AIR ( CSZ )","4.511327273E7"
"OB","03122","Folley Catheter 2 Way No.14 ( GEA )","5909.0"
"OB","03123","Surgical Mask Plus 3 Ply ( Hijab )","22575.833333333332"
"OB","03124","Filtered Flo Blanket Adult  ( CSZ )","1000.0"
"OB","03125","Filtered Flo Banket Pedriatic ( CSZ )","1000.0"
"OB","03126","Troley For Warm Air ( CSZ )","1000.0"
"OB","03127","UPS Santak Blazer 2000 VA","1000.0"
"OB","03128","Eyeliner Pen Brown","29272.600000000002"
"OB","03129","Mascara Power Volume","31817.8"
"OB","03130","Lip Metallic Starry Night 05","50272.6"
"OB","03131","Gelas Ukur 10 ml","72000.0"
"OB","03132","HBSAG Card ( Standar Diagnostic )","18480.0"
"OB","03133","RDT MALARIA PARACREEN","636364.0"
"OB","03134","KERTAS ECG 180MM X 25 M","200000.0"
"OB","03135","Bed Gynaecology SM 9022 A SS","5045820.0"
"OB","03136","Signa Gel ECG Jelly 250 Gram","81300.0"
"OB","03137","Selopan","450000.0"
"OB","03138","SCRUB STATION TWO PERSON SM 9165 B","6.862284E7"
"OB","03139","TIMBANGAN Bayi Digital ","727273.0"
"OB","03140","CATGUT CHROMIC 2/0 HRG-40 REF.338 N","70862.0"
"OB","03141","SUNSCREEN CREAM 15 GR RSH 170A","0.0"
"OB","03142","Pisau Cukur Single Edge@100 Pcs","270000.0"
"OB","03143","Bed 2 Crank ABS Manual ( Matras+Tiang Infus)","9225000.0"
"OB","03144","Meja Mayo SS","2887500.0"
"OB","03145","Bed Side Cabinet SS","2887500.0"
"OB","03146","Opearting Lamp 9 Stand Halogen L-739 II (GEA)","8800000.0"
"OB","03147","RAPID TEST HIV 1/2 3.0 AIDS","1089000.0"
"OB","03148","ARI TIMER ( Respiratory Rate Timer )","200000.0"
"OB","03149","Lip Liner Nude Blush","35000.0"
"OB","03150","Meja Operasi 3008 s ( X Ray )","2.97199998E7"
"OB","03151","Kelambu Berinteksida (Permanet 3.0)","90909.09"
"OB","03152","Mizzu Ace Of Spades 01","56637.0"
"OB","03153","Kursi Roda FS 809 ","909091.0"
"OB","03154","PC PRIMA CONSOLE 3050 SFF","4.1E7"
"OB","03155","Eyeliner Gel Coral White","35000.0"
"OB","03156","Hand Sealer","2164500.0"
"OB","03157","Tabung Reaksi Disp 12 x 75 S","330.0"
"OB","03158","TONGUE SPATEL ANAK (WOODEN TONGUE)","22727.0"
"OB","03159","X-Ray Illuminator/Viewer 1 Film (SM-9720 A)","1170000.0"
"OB","03160","Masker Royal","35000.0"
"OB","03161","806 314 697 524 010 Dia Instt FG 801L","44000.0"
"OB","03162","Barbed Broaches 25/40 25mm","79000.0"
"OB","03163","K-Files Niti 25 mm Asst 45/80","116000.0"
"OB","03164","310 104 168 002 023 Fissure Burs 38","30000.0"
"OB","03165","Gluma Bond 5 Bottle Refill 4 gr","0.0"
"OB","03166","Charisma Classic Refil 4 gr-A2","507000.0"
"OB","03167","Charisma Classic Refill 4 gr A3","507000.0"
"OB","03168","Ipol Composite Polishing & Finishing Kit","330000.0"
"OB","03169","Dental Bibs With PAtterns Assorted","70000.0"
"OB","03170","Infant Warmer HKN-90","1.3E7"
"OB","03171","Suction Pump GEA YX 930 D ","3000000.0"
"OB","03172","Meliseptol Foam 750 ml","144375.0"
"OB","03173","Patient Monitor ","1.5E7"
"OB","03174","IMP Eye Pencil Black ","3563.2"
"OB","03175","IMP Eye Pencil Brown","3563.2"
"OB","03176","IMP Eye PEncil Blue","3563.2"
"OB","03177","IMP Eye Pencil Grey Brown","3563.2"
"OB","03178","IMP Luminor Man (818)","23636.0"
"OB","03179","IMP Bedak TWC Natural White (01)","11818.400000000001"
"OB","03180","IMP Bedak TWC Yellow (03)","11818.400000000001"
"OB","03181","IMP NAil Polis 088 Calour ","2818.3999999999996"
"OB","03182","IMP Eye Liner","10304.0"
"OB","03183","K-Files Niti 25 mm Asst 15/40","116000.0"
"OB","03184","Septoject 27 G Long 35 mm","146000.0"
"OB","03185","Appliquator Fine Soft Pink ","187000.0"
"OB","03186","GC Gold Label 9 Extra 1-1 A3 / Fuji IX","728000.0"
"OB","03187","GC Gold Label 9 Extra 1-1 A2 / Fuji IX","728000.0"
"OB","03188","IMP Bodymist Cologne Red 100 ml ","9394.400000000001"
"OB","03189","IMP Bodymist Cologne Blue 100 ml ","9394.400000000001"
"OB","03190","IMP Bodymist Cologne Purple 100 ml ","9394.400000000001"
"OB","03191","IMP Bodymist Cologne Brown 100 ml ","9394.400000000001"
"OB","03192","IMP Bodymist Cologne Black 100 ml ","9394.400000000001"
"OB","03193","IMP Bodymist Cologne Green 100 ml ","9394.400000000001"
"OB","03194","IMP Ninna Ricci Series (168) ","23940.0"
"OB","03195","IMP Luxury Gold  (288)","23940.0"
"OB","03196","IMP Magnificent Pour  Femme (368)","23940.0"
"OB","03197","IMP Chromosome (169)","26060.0"
"OB","03198","ARM SLING ( GENDONGAN TANGAN )","22727.0"
"OB","03199","Spalak Kaki Dewasa","67500.0"
